age,education,sex,race,race_input,img,Q1,Q2,Q3,Q4.a,Q4.b,d_quality,Q1_int,Q3_int,attribute,Demographic,src_clip_similarity,tgt_clip_similarity,clip_direction,clip_image,l1loss,l2loss,dino_image_similarity,clip_edit_image_similarity
25 - 34,Graduate degree,Male,Black or African American,,young/white_man/3,Yes,3,No,4,4,0,3,1,young,White,0.1961669921875,0.2103271484375,0.01348114013671875,0.97900390625,0.04356122389435768,0.0067542544566094875,0.9758288264274597,0.1671142578125
18 - 24,Some college,Male,White or Caucasian,,facial_hair/black_man/0,Yes,5,No,5,5,0,3,1,facial_hair,Black,0.1444091796875,0.1441650390625,0.041961669921875,0.95947265625,0.02438347041606903,0.003775576362386346,0.9792678952217102,0.10296630859375
18 - 24,4 year degree,Male,White or Caucasian,,smile/indian_woman/10,Yes,4,Yes,4,3,1,3,3,smile,Indian,0.23388671875,0.2130126953125,0.0435791015625,0.986328125,0.021747872233390808,0.0019139143405482173,0.995669960975647,0.15771484375
18 - 24,Some college,Female,Other,South African Coloured,facial_hair/indian_man/11,Yes,2,No,5,5,0,3,1,facial_hair,Indian,0.18115234375,0.211669921875,-0.0038471221923828125,0.96533203125,0.016448937356472015,0.0013785390183329582,0.9913733601570129,0.164306640625
25 - 34,High school graduate,Male,White or Caucasian,,smile/indian_woman/10,Yes,2,Yes,4,3,1,3,3,smile,Indian,0.23388671875,0.2130126953125,0.0435791015625,0.986328125,0.021747872233390808,0.0019139143405482173,0.995669960975647,0.15771484375
18 - 24,4 year degree,Female,Hispanic or Latino,,young/asian_man/6,Yes,4,No,5,5,0,3,1,young,Asian,0.201416015625,0.1649169921875,-0.018951416015625,0.84375,0.04688327759504318,0.008704652078449726,0.8350800275802612,0.1422119140625
18 - 24,Graduate degree,Female,Hispanic or Latino,,sunglasses/white_man/3,Yes,1,Yes,4,4,0,3,3,sunglasses,White,0.1961669921875,0.1773681640625,0.03900146484375,0.97998046875,0.041050300002098083,0.00685389619320631,0.974238395690918,0.1317138671875
35 - 44,Graduate degree,Male,White or Caucasian,,sunglasses/asian_woman/0,Not Sure,5,Yes,4,4,0,2,3,sunglasses,Asian,0.2191162109375,0.306396484375,0.2724609375,0.890625,0.050569597631692886,0.010479750111699104,0.8409494757652283,0.2344970703125
35 - 44,Graduate degree,Male,White or Caucasian,,old/asian_man/10,Yes,4,No,4,4,0,3,1,old,Asian,0.2088623046875,0.222412109375,0.03851318359375,0.77490234375,0.03194073960185051,0.005978819448500872,0.7422661781311035,0.16845703125
25 - 34,High school graduate,Male,Black or African American,,young/indian_woman/12,Yes,5,Yes,5,5,0,3,3,young,Indian,0.171142578125,0.1832275390625,-0.00826263427734375,0.97705078125,0.03994586691260338,0.006859930232167244,0.9874589443206787,0.10504150390625
35 - 44,2 year degree,Female,White or Caucasian,,sunglasses/black_woman/10,Yes,3,Yes,3,5,-2,3,3,sunglasses,Black,0.2314453125,0.26806640625,0.29248046875,0.91259765625,0.03252576291561127,0.005091837607324123,0.8668864965438843,0.181640625
18 - 24,High school graduate,Male,Black or African American,,smile/black_man/4,Yes,5,No,5,5,0,3,1,smile,Black,0.22607421875,0.2353515625,0.2291259765625,0.982421875,0.02558561973273754,0.004002976231276989,0.9515010118484497,0.1890869140625
25 - 34,Graduate degree,Male,South Asian,,sunglasses/white_man/0,Yes,2,No,4,4,0,3,1,sunglasses,White,0.25341796875,0.2249755859375,0.05316162109375,0.9599609375,0.030179990455508232,0.003920688293874264,0.959629237651825,0.14990234375
25 - 34,Graduate degree,Female,White or Caucasian,,young/black_man/11,Yes,1,No,5,5,0,3,1,young,Black,0.163330078125,0.177978515625,-0.0284423828125,0.88525390625,0.054871730506420135,0.011481870897114277,0.7408037781715393,0.1583251953125
35 - 44,4 year degree,Female,Black or African American,,sunglasses/white_man/1,Yes,1,Yes,4,4,0,3,3,sunglasses,White,0.2486572265625,0.2196044921875,0.082275390625,0.96240234375,0.03299003094434738,0.004781770519912243,0.9747274518013,0.1468505859375
45 - 54,2 year degree,Female,White or Caucasian,,young/indian_woman/7,Yes,4,No,5,5,0,3,1,young,Indian,0.23583984375,0.2294921875,-0.0169677734375,0.9609375,0.04522838070988655,0.008471520617604256,0.9820778369903564,0.1243896484375
25 - 34,Graduate degree,Female,White or Caucasian,,smile/indian_woman/14,Yes,4,Yes,5,5,0,3,3,smile,Indian,0.2161865234375,0.197509765625,0.05718994140625,0.88134765625,0.02925758808851242,0.0023105887230485678,0.9254137277603149,0.16552734375
25 - 34,4 year degree,Female,Black or African American,,old/indian_woman/10,No,2,Yes,2,5,-3,1,3,old,Indian,0.23388671875,0.229248046875,-0.028594970703125,0.92578125,0.043055612593889236,0.007741361856460571,0.9390769004821777,0.1541748046875
35 - 44,4 year degree,Male,White or Caucasian,,smile/black_man/1,Yes,5,No,5,5,0,3,1,smile,Black,0.24267578125,0.243408203125,0.191650390625,0.9794921875,0.023902038112282753,0.0031618820503354073,0.9898437261581421,0.1563720703125
25 - 34,High school graduate,Male,White or Caucasian,,smile/asian_man/14,Yes,4,No,4,4,0,3,1,smile,Asian,0.2451171875,0.267822265625,0.1422119140625,0.9296875,0.026081537827849388,0.0034652408212423325,0.9133601784706116,0.17529296875
25 - 34,Graduate degree,Female,Black or African American,,old/asian_man/9,Yes,4,Yes,5,4,1,3,3,old,Asian,0.249267578125,0.213134765625,-0.07647705078125,0.7998046875,0.04279081150889397,0.008306016214191914,0.8223842978477478,0.16748046875
18 - 24,2 year degree,Female,Black or African American,,old/asian_man/12,Yes,5,Yes,5,5,0,3,3,old,Asian,0.2391357421875,0.201416015625,-0.134765625,0.83837890625,0.04259699210524559,0.00987758208066225,0.8772472739219666,0.17529296875
18 - 24,Graduate degree,Female,Hispanic or Latino,,smile/white_man/8,Not Sure,3,No,3,3,0,2,1,smile,White,0.1787109375,0.19775390625,0.1392822265625,0.98095703125,0.0313195064663887,0.0025256196968257427,0.962469220161438,0.156494140625
18 - 24,High school graduate,Male,White or Caucasian,,sunglasses/indian_woman/5,Yes,4,Yes,4,3,1,3,3,sunglasses,Indian,0.1529541015625,0.1578369140625,0.1365966796875,0.8740234375,0.03234216198325157,0.007112659048289061,0.9383068680763245,0.136474609375
18 - 24,Some college,Male,White or Caucasian,,sunglasses/black_woman/0,Yes,5,No,5,5,0,3,1,sunglasses,Black,0.2298583984375,0.261962890625,0.2105712890625,0.8681640625,0.03467589244246483,0.008939876221120358,0.8833211660385132,0.19970703125
18 - 24,High school graduate,Female,White or Caucasian,,smile/white_man/12,Yes,1,No,3,3,0,3,1,smile,White,0.22607421875,0.2353515625,0.052215576171875,0.99462890625,0.028252320364117622,0.003410068340599537,0.9926929473876953,0.167724609375
25 - 34,Graduate degree,Female,White or Caucasian,,smile/white_man/12,Yes,1,No,4,4,0,3,1,smile,White,0.22607421875,0.2353515625,0.052215576171875,0.99462890625,0.028252320364117622,0.003410068340599537,0.9926929473876953,0.167724609375
18 - 24,2 year degree,Male,White or Caucasian,,sunglasses/black_woman/0,Yes,5,No,4,4,0,3,1,sunglasses,Black,0.2298583984375,0.261962890625,0.2105712890625,0.8681640625,0.03467589244246483,0.008939876221120358,0.8833211660385132,0.19970703125
25 - 34,Some college,Female,Other,African ,sunglasses/black_woman/0,Yes,4,Yes,3,3,0,3,3,sunglasses,Black,0.2298583984375,0.261962890625,0.2105712890625,0.8681640625,0.03467589244246483,0.008939876221120358,0.8833211660385132,0.19970703125
18 - 24,Graduate degree,Male,White or Caucasian,,facial_hair/indian_woman/4,Yes,1,No,4,3,1,3,1,facial_hair,Indian,0.23291015625,0.2408447265625,0.055419921875,0.978515625,0.026204785332083702,0.004574261140078306,0.9559253454208374,0.11187744140625
45 - 54,Graduate degree,Male,Hispanic or Latino,,facial_hair/indian_woman/4,Yes,1,No,4,4,0,3,1,facial_hair,Indian,0.23291015625,0.2408447265625,0.055419921875,0.978515625,0.026204785332083702,0.004574261140078306,0.9559253454208374,0.11187744140625
18 - 24,High school graduate,Female,White or Caucasian,,smile/asian_man/10,Yes,4,No,4,4,0,3,1,smile,Asian,0.2088623046875,0.2392578125,0.25537109375,0.96435546875,0.0209164097905159,0.0033640097826719284,0.9359375238418579,0.173095703125
25 - 34,Graduate degree,Female,Hispanic or Latino,,old/asian_woman/11,Yes,5,No,5,5,0,3,1,old,Asian,0.2255859375,0.2103271484375,-0.052642822265625,0.7646484375,0.041455574333667755,0.0096962945535779,0.718696117401123,0.170654296875
18 - 24,High school graduate,Male,Hispanic or Latino,,smile/black_woman/10,Yes,4,No,5,5,0,3,1,smile,Black,0.2314453125,0.2452392578125,0.040618896484375,0.98876953125,0.023491131141781807,0.002748789032921195,0.9924377202987671,0.158203125
35 - 44,High school graduate,Male,White or Caucasian,,smile/white_man/12,Yes,5,No,5,5,0,3,1,smile,White,0.22607421875,0.2353515625,0.052215576171875,0.99462890625,0.028252320364117622,0.003410068340599537,0.9926929473876953,0.167724609375
18 - 24,Some college,Male,White or Caucasian,,sunglasses/asian_man/9,Yes,5,Yes,5,5,0,3,3,sunglasses,Asian,0.249267578125,0.31689453125,0.1483154296875,0.84814453125,0.04330068454146385,0.009475357830524445,0.7657091617584229,0.2362060546875
18 - 24,2 year degree,Male,White or Caucasian,,sunglasses/asian_man/9,Yes,5,Yes,5,5,0,3,3,sunglasses,Asian,0.249267578125,0.31689453125,0.1483154296875,0.84814453125,0.04330068454146385,0.009475357830524445,0.7657091617584229,0.2362060546875
18 - 24,2 year degree,Male,Hispanic or Latino,,smile/black_woman/10,Yes,3,No,4,4,0,3,1,smile,Black,0.2314453125,0.2452392578125,0.040618896484375,0.98876953125,0.023491131141781807,0.002748789032921195,0.9924377202987671,0.158203125
25 - 34,4 year degree,Male,Black or African American,,old/asian_woman/11,Yes,5,No,4,5,-1,3,1,old,Asian,0.2255859375,0.2103271484375,-0.052642822265625,0.7646484375,0.041455574333667755,0.0096962945535779,0.718696117401123,0.170654296875
35 - 44,Graduate degree,Female,White or Caucasian,,smile/asian_man/10,Yes,5,No,5,5,0,3,1,smile,Asian,0.2088623046875,0.2392578125,0.25537109375,0.96435546875,0.0209164097905159,0.0033640097826719284,0.9359375238418579,0.173095703125
25 - 34,Graduate degree,Other,Black or African American,,old/black_man/14,Yes,1,Yes,5,3,2,3,3,old,Black,0.2265625,0.203125,-0.022796630859375,0.96044921875,0.03372639790177345,0.003830275498330593,0.971983015537262,0.156982421875
25 - 34,4 year degree,Male,White or Caucasian,,old/black_man/14,Yes,3,No,5,5,0,3,1,old,Black,0.2265625,0.203125,-0.022796630859375,0.96044921875,0.03372639790177345,0.003830275498330593,0.971983015537262,0.156982421875
25 - 34,Graduate degree,Female,Hispanic or Latino,,old/indian_woman/8,Yes,4,No,3,3,0,3,1,old,Indian,0.221923828125,0.21728515625,-0.0546875,0.943359375,0.029932565987110138,0.003746778704226017,0.9582297801971436,0.1461181640625
25 - 34,Graduate degree,Female,Black or African American,,sunglasses/asian_man/9,Yes,5,Yes,3,3,0,3,3,sunglasses,Asian,0.249267578125,0.31689453125,0.1483154296875,0.84814453125,0.04330068454146385,0.009475357830524445,0.7657091617584229,0.2362060546875
18 - 24,High school graduate,Female,Black or African American,,old/indian_woman/8,Yes,5,No,5,5,0,3,1,old,Indian,0.221923828125,0.21728515625,-0.0546875,0.943359375,0.029932565987110138,0.003746778704226017,0.9582297801971436,0.1461181640625
55 - 64,Graduate degree,Female,White or Caucasian,,smile/black_woman/10,Yes,5,No,4,4,0,3,1,smile,Black,0.2314453125,0.2452392578125,0.040618896484375,0.98876953125,0.023491131141781807,0.002748789032921195,0.9924377202987671,0.158203125
18 - 24,4 year degree,Female,Black or African American,,old/black_man/14,Yes,3,No,3,4,-1,3,1,old,Black,0.2265625,0.203125,-0.022796630859375,0.96044921875,0.03372639790177345,0.003830275498330593,0.971983015537262,0.156982421875
25 - 34,2 year degree,Male,Prefer Not to say,,facial_hair/black_woman/11,Yes,2,Not sure,4,2,2,3,2,facial_hair,Black,0.2425537109375,0.2161865234375,-0.00380706787109375,0.8994140625,0.03925900533795357,0.00838157907128334,0.9486833810806274,0.10858154296875
18 - 24,Some college,Male,White or Caucasian,,sunglasses/indian_man/2,Yes,4,No,4,3,1,3,1,sunglasses,Indian,0.2293701171875,0.25146484375,0.361572265625,0.96923828125,0.04504586011171341,0.00855354405939579,0.7347452640533447,0.191162109375
25 - 34,4 year degree,Male,White or Caucasian,,young/indian_man/4,Yes,2,No,4,4,0,3,1,young,Indian,0.2010498046875,0.1680908203125,-0.04351806640625,0.9697265625,0.044565338641405106,0.009419257752597332,0.9816185832023621,0.132080078125
35 - 44,Some college,Male,White or Caucasian,,sunglasses/white_woman/2,Yes,5,No,4,4,0,3,1,sunglasses,White,0.2237548828125,0.258056640625,0.1800537109375,0.88818359375,0.05386820435523987,0.012467015534639359,0.7595322132110596,0.1875
35 - 44,Graduate degree,Female,Black or African American,,facial_hair/white_man/12,Yes,3,Yes,3,3,0,3,3,facial_hair,White,0.22607421875,0.2039794921875,0.1732177734375,0.9951171875,0.0319632925093174,0.0035012289881706238,0.98785400390625,0.1607666015625
45 - 54,4 year degree,Female,White or Caucasian,,old/white_woman/2,Yes,5,No,5,5,0,3,1,old,White,0.2237548828125,0.17578125,-0.04913330078125,0.90771484375,0.04293577000498772,0.008298690430819988,0.9158530235290527,0.1544189453125
25 - 34,Graduate degree,Female,Black or African American,,smile/white_man/11,Yes,4,No,4,4,0,3,1,smile,White,0.25927734375,0.28271484375,0.333251953125,0.98779296875,0.03299936652183533,0.004211746621876955,0.9704546332359314,0.1993408203125
25 - 34,Graduate degree,Female,White or Caucasian,,old/asian_woman/14,Yes,4,No,4,4,0,3,1,old,Asian,0.216064453125,0.2117919921875,0.0027599334716796875,0.794921875,0.025928549468517303,0.003097950480878353,0.931952178478241,0.142578125
25 - 34,Some college,Male,White or Caucasian,,smile/indian_man/1,Yes,1,No,3,3,0,3,1,smile,Indian,0.244384765625,0.25048828125,0.10430908203125,0.99365234375,0.022152623161673546,0.0028395962435752153,0.9916731119155884,0.1748046875
18 - 24,2 year degree,Female,Black or African American,,young/white_man/6,Yes,1,No,4,4,0,3,1,young,White,0.2393798828125,0.234375,0.07183837890625,0.9853515625,0.04906349629163742,0.009759609587490559,0.9911528825759888,0.154296875
18 - 24,Graduate degree,Female,Black or African American,,smile/black_man/8,Yes,2,Not sure,3,3,0,3,2,smile,Black,0.2220458984375,0.2239990234375,0.033050537109375,0.98291015625,0.03236464038491249,0.0037261771503835917,0.9893348217010498,0.15869140625
18 - 24,4 year degree,Male,Hispanic or Latino,,facial_hair/white_woman/1,Yes,2,No,5,5,0,3,1,facial_hair,White,0.2330322265625,0.223388671875,0.0731201171875,0.97265625,0.03418848291039467,0.003630198771134019,0.9870355725288391,0.1358642578125
25 - 34,4 year degree,Female,Black or African American,,young/indian_woman/14,Not Sure,1,No,5,1,4,2,1,young,Indian,0.21630859375,0.1885986328125,-0.0196075439453125,0.76708984375,0.043435174971818924,0.005389079451560974,0.6950439810752869,0.194580078125
18 - 24,Some college,Female,Black or African American,,young/black_man/6,Yes,2,Not sure,3,1,2,3,2,young,Black,0.259521484375,0.227783203125,0.04443359375,0.994140625,0.03186692297458649,0.004175164736807346,0.99259352684021,0.1771240234375
45 - 54,Graduate degree,Female,East Asian,,facial_hair/asian_man/8,Yes,4,No,4,4,0,3,1,facial_hair,Asian,0.22509765625,0.2279052734375,0.255615234375,0.98095703125,0.021301178261637688,0.0017079007811844349,0.9816544651985168,0.1552734375
18 - 24,4 year degree,Male,Black or African American,,facial_hair/white_woman/12,Yes,3,Yes,4,2,2,3,3,facial_hair,White,0.1785888671875,0.224365234375,0.1878662109375,0.83642578125,0.024901771917939186,0.0038840787019580603,0.8471136093139648,0.1654052734375
35 - 44,2 year degree,Female,Other,Coloured,old/asian_woman/1,Yes,5,No,4,4,0,3,1,old,Asian,0.2255859375,0.231689453125,-0.047027587890625,0.814453125,0.042471714317798615,0.007134712301194668,0.9630701541900635,0.17138671875
25 - 34,Graduate degree,Male,White or Caucasian,,sunglasses/black_woman/13,Yes,4,Not sure,3,3,0,3,2,sunglasses,Black,0.25,0.270751953125,0.1705322265625,0.94189453125,0.035823140293359756,0.006685417611151934,0.8743115663528442,0.152099609375
25 - 34,Graduate degree,Male,South Asian,,young/indian_man/1,Yes,2,Yes,4,2,2,3,3,young,Indian,0.244384765625,0.2041015625,-0.006076812744140625,0.98388671875,0.03287763148546219,0.005626341328024864,0.972064197063446,0.164306640625
25 - 34,High school graduate,Male,White or Caucasian,,facial_hair/asian_woman/11,Yes,1,No,4,4,0,3,1,facial_hair,Asian,0.2255859375,0.22607421875,-0.0225830078125,0.97021484375,0.025060079991817474,0.004492595791816711,0.9420092701911926,0.10833740234375
25 - 34,Graduate degree,Male,White or Caucasian,,facial_hair/white_man/7,Yes,2,No,5,5,0,3,1,facial_hair,White,0.2115478515625,0.2113037109375,0.08160400390625,0.99365234375,0.0186899583786726,0.0020458612125366926,0.9920077323913574,0.1871337890625
18 - 24,4 year degree,Male,White or Caucasian,,young/asian_woman/12,Yes,4,No,4,4,0,3,1,young,Asian,0.25341796875,0.206298828125,0.0228424072265625,0.94189453125,0.031939342617988586,0.0036307601258158684,0.9816312789916992,0.18310546875
18 - 24,4 year degree,Female,White or Caucasian,,old/black_man/6,Yes,4,No,4,4,0,3,1,old,Black,0.259521484375,0.230224609375,0.04638671875,0.99267578125,0.0281631238758564,0.003071814775466919,0.9927421808242798,0.1680908203125
25 - 34,2 year degree,Male,White or Caucasian,,facial_hair/white_woman/5,Yes,1,No,5,5,0,3,1,facial_hair,White,0.2371826171875,0.2431640625,0.0399169921875,0.98681640625,0.02534528821706772,0.0021031706128269434,0.9914344549179077,0.1619873046875
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/black_woman/14,Yes,3,No,4,4,0,3,1,young,Black,0.22509765625,0.1995849609375,0.035064697265625,0.97119140625,0.025456950068473816,0.004865606781095266,0.987602174282074,0.165283203125
18 - 24,Some college,Female,White or Caucasian,,facial_hair/indian_woman/4,Yes,1,Yes,4,4,0,3,3,facial_hair,Indian,0.23291015625,0.2408447265625,0.055419921875,0.978515625,0.026204785332083702,0.004574261140078306,0.9559253454208374,0.11187744140625
18 - 24,Graduate degree,Female,White or Caucasian,,sunglasses/asian_woman/11,Yes,3,Yes,5,2,3,3,3,sunglasses,Asian,0.2255859375,0.250732421875,0.197998046875,0.9345703125,0.03038448840379715,0.0061665796674788,0.8737215995788574,0.142333984375
25 - 34,Graduate degree,Female,White or Caucasian,,young/indian_man/11,Yes,4,No,4,4,0,3,1,young,Indian,0.18115234375,0.179931640625,-0.0226287841796875,0.95166015625,0.029204603284597397,0.003095972817391157,0.9659826755523682,0.1265869140625
25 - 34,2 year degree,Male,White or Caucasian,,smile/indian_woman/14,Yes,4,No,4,4,0,3,1,smile,Indian,0.2161865234375,0.197509765625,0.05718994140625,0.88134765625,0.02925758808851242,0.0023105887230485678,0.9254137277603149,0.16552734375
25 - 34,Graduate degree,Other,Prefer Not to say,,old/asian_woman/1,Not Sure,5,Not sure,5,4,1,2,2,old,Asian,0.2255859375,0.231689453125,-0.047027587890625,0.814453125,0.042471714317798615,0.007134712301194668,0.9630701541900635,0.17138671875
